policy_id,title,organization,support_ratio,ratio_audit_class,ratio_audit_reasons,roi_apply_method,manual_status,manual_required,manual_category,has_selected,has_numeric,ratio_candidate_count,amount_candidate_count,url
PBLN_000000000123682,2026년 ICT 중소기업 정보보호 지원 사업 수요기업 모집 공고,과학기술정보통신부,0.8,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,2,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123682
SMARTFACTORY:2026-N-0109:1,2026년 대구지역 스마트공장 구축(기초단계)지원 사업,스마트공장 사업관리시스템,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,True,True,0,2,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0109&pbancSn=1
PBLN_000000000117168,[대구] 2025년 4차 소상공인 맞춤형 출산ㆍ양육지원 사업 모집 공고,대구광역시,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117168
SMARTFACTORY:2025-N-0211:1,2026년 제조DX멘토단 활용지원사업 통합공고,스마트공장 사업관리시스템,0.85,blocked_context,자부담/총사업비/총규모/매출 문맥,recommend_only,pending,True,total_scale_manual_review,False,False,6,7,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2025-N-0211&pbancSn=1
PBLN_000000000117177,[경기] 성남시 2026년 중소기업 특례보증 지원계획 공고,경기도,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117177
PBLN_000000000123668,2026년 이차전지 소재부품 기업대상 기술개발 패키지 지원프로그램 참여기업 모집 공고,경상북도,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123668
SMARTFACTORY:2026-N-0067:3,[인천] 2026년 제조DX멘토단 활용지원사업 (구축지도) 도입기업 모집공고,스마트공장 사업관리시스템,0.85,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥; 자부담/총사업비/총규모/매출 문맥,recommend_only,not_required,False,,True,True,7,7,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0067&pbancSn=3
PBLN_000000000117221,[대전] 소상공인 경영위기극복 특례보증 지원 공고,대전광역시,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117221
PBLN_000000000123771,[강원] 2026년 3차 지식재산 긴급지원 모집 공고,강원특별자치도,,no_support_ratio,support_ratio 없음,recommend_only,pending,True,recommend_only_payload,False,True,0,5,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123771
SMARTFACTORY:2025-N-0197:1,2026년도 정부형 스마트공장 구축사업 공고(고도화),스마트공장 사업관리시스템,0.5,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,2,23,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2025-N-0197&pbancSn=1
PBLN_000000000117223,[대전] 2026년 1차 소상공인 초저금리 특별자금 지원 계획 공고,대전광역시,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117223
PBLN_000000000117232,[충남] 2026년 식품진흥기금 시설개선자금 융자계획 공고,충청남도,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117232
SMARTFACTORY:2026-N-0076:2,[충북] 2026년 제조DX멘토단 활용지원(구축지도) 도입기업 모집 공고,스마트공장 사업관리시스템,0.85,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,7,7,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0076&pbancSn=2
PBLN_000000000117254,[경남] 창원시 2026년 중소기업 육성자금 융자지원 계획 공고,경상남도,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117254
SMARTFACTORY:2025-N-0203:1,2026년도 자율형공장 구축 지원사업(컨소시엄신청),스마트공장 사업관리시스템,0.5,already_confirmed_ratio,기존 ratio_cap 확정,ratio_cap,reviewed,False,keep_old_amount,False,False,4,27,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2025-N-0203&pbancSn=1
PBLN_000000000117668,[인천] 2026년 기술거래촉진네트워크사업(인천기술전환플랫폼) 기술이전 및 기술수요조사서 신청 공고,인천광역시,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,0,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117668
PBLN_000000000123677,[제주] 건강기능식품 양산화 지원 사업 수혜기업 모집 공고(기능성식품공장운영 및 제품생산활성화사업),제주특별자치도,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,True,True,0,5,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123677
SMARTFACTORY:2026-N-0010:1,2026년도 제조DX멘토단 활용지원(AX기획) 도입기업 모집 공고,스마트공장 사업관리시스템,0.85,blocked_context,자부담/총사업비/총규모/매출 문맥,subtract,pending,True,total_scale_manual_review,False,False,2,2,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0010&pbancSn=1
PBLN_000000000117258,[경남] 김해시 2026년 상반기 중소기업육성자금 지원 계획 공고,경상남도,0.025,blocked_context,금융/융자/보증/이차보전 문맥,recommend_only,not_required,False,,False,False,3,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117258
TECHNOPARK:1770,[2026-037호] 2026년도 세종 규제자유특구 수요조사 재공고(3차),세종테크노파크,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,0,https://www.sjtp.or.kr/bbs/board.php?bo_table=business01&wr_id=1982
PBLN_000000000122968,2026년 2차 안전일터 조성지원 사업 수정 공고,고용노동부,0.5,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,subtract,reviewed,False,keep_old_amount,False,True,2,6,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122968
PBLN_000000000117278,[경남] 산청군 인구감소지역 소재 중소기업 특례보증 금융지원 신청 공고,경상남도,0.02,blocked_context,금융/융자/보증/이차보전 문맥,exclude,not_required,False,,False,False,1,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117278
PBLN_000000000117276,[경남] 김해시 2026년 사회적경제기업 금융지원 사업 계획 공고,경상남도,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117276
PBLN_000000000120170,2026년 중소기업 기술분쟁 소송보험 지원사업 공고,중소벤처기업부,0.8,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,subtract,pending,True,ratio_only,False,True,1,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120170
TECHNOPARK:694,정보보호 기업 육성을 위한 지원사업 참여기업 추가모집(창업·벤처 기업),경남테크노파크,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,False,True,0,0,http://www.gntp.or.kr/biz/applyInfo/3744
PBLN_000000000117283,[경남] 거제시 2026년 저신용 소상공인 이차보전 지원사업 계획 공고,경상남도,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117283
PBLN_000000000117294,[경남] 창녕군 2026년 중소기업 전시(박람)회 참가 지원 계획 공고,경상남도,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117294
PBLN_000000000117298,[경남] 창녕군 2026년 상반기 중소기업 육성자금 융자지원 계획 공고,경상남도,,no_support_ratio,support_ratio 없음,review,not_required,False,,False,False,0,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117298
PBLN_000000000123740,[대구] 2026년 대경이음 상생 R&D 지원 수혜기업 모집 공고(지역산업맞춤형 일자리지원사업 대경권 광역이음프로젝트),고용노동부,0.1,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123740
PBLN_000000000123759,2026년 농식품 데이터 활용 컨설팅 및 구매 지원사업 공고,농림축산식품부,0.8,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,1,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123759
PBLN_000000000117306,[경남] 양산시 2026년 신중년고용지원금 지원사업 참여 기업 모집 공고,경상남도,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,True,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117306
PBLN_000000000117303,[경남] 거제시 2026년 조선협력사 중소기업 육성자금 연장 지원 계획 공고,경상남도,0.03,blocked_context,금융/융자/보증/이차보전 문맥,recommend_only,not_required,False,,False,False,1,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117303
PBLN_000000000117307,[인천] 2026년 가상융합산업 콘텐츠 제작 장비 임차지원 공고(인천 가상융합산업 혁신센터),인천광역시,1.0,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,recommend_only,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117307
PBLN_000000000117316,[경북] 의성군 2026년 중소기업 운전자금 지원 공고,경상북도,0.04,blocked_context,금융/융자/보증/이차보전 문맥,review,not_required,False,,False,False,1,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117316
PBLN_000000000118752,2026년 한국농수산식품유통공사(aT) 안전성 검사비 지원사업 공고,농림축산식품부,0.9,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,1,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118752
PBLN_000000000122585,2026년 2차 미래차 전자제어부품 산업 고도화 기반구축 기업지원 수혜기업 모집 공고,산업통상부,,no_support_ratio,support_ratio 없음,subtract,pending,True,manual_representative_recoverable,False,False,0,9,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122585
PBLN_000000000123800,2026년 중소기업 정보보호 지원사업 수요기업 모집 공고,과학기술정보통신부,0.8,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,subtract,not_required,False,,True,False,2,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123800
PBLN_000000000120123,2026년 금융 테스트베드 참여기업 테스트비용 지원 공고,금융위원회,1.0,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120123
PBLN_000000000117319,[경북] 의성군 2026년 중소기업 고용보조금 지원사업 공고,경상북도,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,True,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117319
PBLN_000000000117324,[경북] 문경시 2026년 중소기업 운전자금 지원 계획 공고,경상북도,0.03,blocked_context,금융/융자/보증/이차보전 문맥,review,not_required,False,,False,False,1,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117324
PBLN_000000000117331,[경북] 청송군 2026년 지역인재채용 인센티브 지원사업 참여기업 모집 공고,경상북도,0.5,estimated_ratio_ok,지원비율 직접 적용 가능 문맥,subtract,not_required,False,,True,False,1,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117331
SMARTFACTORY:2026-N-0062:3,[2차] 2026 AI 트랙 (삼성) 스마트공장 구축,스마트공장 사업관리시스템,0.75,blocked_context,자부담/총사업비/총규모/매출 문맥,recommend_only,pending,True,total_scale_manual_review,False,False,1,1,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0062&pbancSn=3
PBLN_000000000117337,[전남광주] 여수시 2026년 중소기업발전자금 지원계획 공고,전남광주통합특별시,0.5,blocked_context,금융/융자/보증/이차보전 문맥; 수수료/인증/교육/컨설팅/비현금 문맥; 자부담/총사업비/총규모/매출 문맥,exclude,not_required,False,,False,False,4,4,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117337
PBLN_000000000123642,[전남광주] 2026년 2차 글로벌강소기업 1000+ 프로젝트 자율 프로그램 모집 공고,전남광주통합특별시,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,True,True,0,5,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123642
SMARTFACTORY:2026-N-0071:1,[경북] 2026년 제조DX멘토단 활용지원사업(구축지도) 도입기업 모집 공고,스마트공장 사업관리시스템,0.85,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥; 자부담/총사업비/총규모/매출 문맥,subtract,pending,True,total_scale_manual_review,False,False,3,3,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0071&pbancSn=1
PBLN_000000000117343,2026년 울진군 단체관광객 유치여행사 인센티브 지원계획 공고,경상북도,,no_support_ratio,support_ratio 없음,recommend_only,not_required,False,,False,False,0,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117343
PBLN_000000000123829,[충북] 2026년 충북산학융합지구 산학융합촉진지원사업 산학공동 R&D 지원 모집 추가 공고,충청북도,1.0,estimated_ratio_ok,지원비율 직접 적용 가능 문맥,subtract,not_required,False,,True,False,1,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123829
PBLN_000000000117356,[전북] 2026년 중소기업육성자금 융자 지원계획 공고,전북특별자치도,,no_support_ratio,support_ratio 없음,exclude,not_required,False,,False,False,0,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117356
PBLN_000000000122454,[경기] 포천시 2026년 현장기술돌봄이 지원사업 모집 공고,경기도,,no_support_ratio,support_ratio 없음,subtract,not_required,False,,True,True,0,14,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122454
PBLN_000000000116008,제조 DX멘토단 활용지원(2026년 스마트 제조혁신 지원사업 통합 공고),중소벤처기업부,0.85,already_confirmed_amount,확정 대표금액 차감 우선,subtract,not_required,False,,True,True,4,4,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000116008
SMARTFACTORY:2026-N-0074:1,[대구] 2026년 제조DX멘토단 활용지원사업(구축지도) 도입기업 모집 공고,스마트공장 사업관리시스템,0.85,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥; 자부담/총사업비/총규모/매출 문맥,subtract,pending,True,total_scale_manual_review,False,False,3,3,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0074&pbancSn=1
PBLN_000000000123834,[경기] 부천시 2026년 7월 유해물질 시험분석 수수료 지원 사업 공고,경기도,0.5,blocked_context,수수료/인증/교육/컨설팅/비현금 문맥,subtract,not_required,False,,True,False,1,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123834
