policy_id,title,organization,bucket,subtype,recommended_action,review_reason,source,old_amount_manwon,old_amount_actual,decision_reasons,candidate_count,url
PBLN_000000000123231,[충북] 2026년 산업 AI 도입·실증 지원사업 참여기업 모집 공고(산업 인공지능 전환 및 확산 기반조성 사업),산업통상부,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,5500.0,"최대 5,500만원",clear_selected_candidate,5,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123231
PBLN_000000000123257,[부산] 2027년 방산 중소기업 생산성향상 지원사업 공고,부산광역시,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,15000.0,최대 1.5억원,clear_selected_candidate,13,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123257
PBLN_000000000123264,[경북] 2026년 모빌리티 산업 디지털 전환 고도화 지원사업 수혜기업 모집 공고,경상북도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,2000.0,"최대 2,000만원",clear_selected_candidate,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123264
PBLN_000000000123268,[충남] 천안시ㆍ아산시 2026년 디스플레이 특화단지 R&D 컨설팅 지원 수혜기업 모집 공고,충청남도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,300.0,최대 300만원,clear_selected_candidate,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123268
PBLN_000000000123277,[대전ㆍ충청] 2026년 중소기업 AI훈련확산 지원사업 참여기업 모집 공고,고용노동부,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,280.0,최대 280만원,large_amount_delta,16,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123277
PBLN_000000000123291,[전북] 군산시 2026년 2차 AX얼라이언스 산ㆍ학ㆍ연 종합프로그램 지원 수혜기업 모집 공고(군산국가산업단지 스마트그린 AX실증산단 구축사업),산업통상부,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,2000.0,"최대 2,000만원",clear_selected_candidate,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123291
PBLN_000000000123298,2026년 산업데이터 표준 기반 AI 솔루션 실증지원 사업수요기업 추가모집 공고(산업데이터 표준확산 기반구축 사업),경기도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,5000.0,"최대 5,000만원",clear_selected_candidate,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123298
PBLN_000000000123300,[광주] 2026년 자동차 부품업체 지속 가능 전환기업 육성지원사업 지원기업 모집 공고,광주광역시,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,1600.0,"최대 1,600만원",large_amount_delta,6,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123300
PBLN_000000000123336,[서울] 2026년 2차 서울제로마켓 활성화 사업 참여자 모집 공고,서울특별시,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,120.0,최대 120만원,selected_candidate_missing,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123336
PBLN_000000000123338,2026년 IP투자연계 지식재산평가 지원사업 공고,지식재산처,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,1500.0,"최대 1,500만원",clear_selected_candidate,11,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123338
PBLN_000000000123358,[충북] 2026년 화장품산업 근로자 고용안정을 위한 복지 지원사업 참여기업 모집 공고(충청북도 고용유지 버팀이음 프로젝트 사업),충청북도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,50.0,최대 50만원,clear_selected_candidate,12,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123358
PBLN_000000000123375,[전남] 첨단로봇ㆍAI 활용 중소기업 제조혁신 사업 기업지원(기술개발) 모집 공고,전라남도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,7000.0,"최대 7,000만원",clear_selected_candidate,12,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123375
PBLN_000000000123392,[부산] 2026년 2차 지산학 기술도입 지원사업 참여기업 모집 공고(지산학 연결중개 촉진 지원사업),부산광역시,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,1000.0,"최대 1,000만원",clear_selected_candidate,4,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123392
PBLN_000000000123412,[경남] 2026년 수산부산물 재활용 규제자유특구 책임보험 지원기업 모집 공고,경상남도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,2000.0,"최대 2,000만원",clear_selected_candidate,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123412
PBLN_000000000123413,[경북] 2026년 3차 디지털전환 지원모델 확산사업 지역특화산업지원 참여기업 모집 재공고,경상북도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,5000.0,"최대 5,000만원",clear_selected_candidate,8,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123413
PBLN_000000000123423,[경북] 안동시 2026년 장애인기업육성지원사업 기업(사업화) 지원 모집 공고,경상북도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,500.0,최대 500만원,clear_selected_candidate,6,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123423
PBLN_000000000123434,[충북] 2026년 벤처 및 스타트업 기업 공동연구장비 활용 지원사업 참여기업 추가 공고,충청북도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,1000.0,"최대 1,000만원",clear_selected_candidate,6,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123434
PBLN_000000000123437,[전북] 2026년 인공지능 신뢰성 향상지원 및 확보지원 참여기업 모집 공고,전북특별자치도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,500.0,최대 500만원,clear_selected_candidate,1,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123437
PBLN_000000000123443,[충북] 2026년 2차 바이오 국제공동연구사업 지원과제 공고(양자간 국제공동연구사업),충청북도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,6000.0,"최대 6,000만원",clear_selected_candidate,4,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123443
PBLN_000000000123456,[전남] 화순군 2026년 스타기업 모집 공고,전라남도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,6000.0,"최대 6,000만원",large_amount_delta,8,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123456
PBLN_000000000123462,[경기] 고양시 2026년 28청춘창업소 제품화 지원 프로그램 참가자 모집 공고,경기도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,270.0,최대 270만원,selected_candidate_missing,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123462
PBLN_000000000123469,[충남] 2026년 2차 지역 거점 정보보호 클러스터 구축 사업 정보보호 기업 성장(사업화) 지원사업 모집 재공고,충청남도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,1000.0,"최대 1,000만원",clear_selected_candidate,5,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123469
PBLN_000000000123471,[충북] 2026년 예비수소전문기업 지원사업 수혜기업 추가 모집 공고,기후에너지환경부,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,5500.0,"최대 5,500만원",clear_selected_candidate,16,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123471
PBLN_000000000123472,[세종] 2026년 정보보호 기업육성(사업화 & 창업ㆍ벤처 육성) 지원사업 모집 공고,세종특별자치시,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,4000.0,"최대 4,000만원",large_amount_delta,11,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123472
PBLN_000000000123477,[대구] 서대구산단 혁신지원센터 및 복합문화센터 운영 지원 입주기업 수요맞춤형 지원 참여기업 모집 공고,대구광역시,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,440.0,최대 440만원,clear_selected_candidate,10,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123477
PBLN_000000000123480,[부산] 2026년 2차 블록체인 허브 입주기업 맞춤형 지원 프로그램 모집 공고,부산광역시,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,100.0,최대 100만원,large_amount_delta,9,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123480
PBLN_000000000123482,[경기] 2026년 기후테크 경진대회 참여기업 모집 공고(2027년 경기도 실증화 지원사업 연계),경기도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,20000.0,최대 2억원,clear_selected_candidate,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123482
PBLN_000000000123483,[부산] 2026년 2차 소규모사업장 작업환경개선 지원사업 모집 공고,부산광역시,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,175.0,최대 175만원,clear_selected_candidate,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123483
PBLN_000000000123488,[경북] 구미시 2026년 푸드테크 상용화모델 개발 및 실증사업 수혜기업 모집 공고,경상북도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,7500.0,"최대 7,500만원",clear_selected_candidate,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123488
PBLN_000000000123489,[경북] 포항시 2026년 푸드테크 상용화모델 개발 및 실증사업 수혜기업 모집 공고,경상북도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,7500.0,"최대 7,500만원",clear_selected_candidate,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123489
PBLN_000000000123496,2026년 경북 뿌리산업 DX(디지털전환) 기술지원사업 수혜기업 모집 재공고(뿌리산업 제조공정혁신 지원을 위한 DX 기반구축),산업통상부,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,250.0,최대 250만원,clear_selected_candidate,5,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123496
PBLN_000000000123506,[전남광주] 2026년 2차 전남 지역기업 성장사다리 지원사업 연장 공고,중소벤처기업부,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,3500.0,"최대 3,500만원",large_amount_delta,27,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123506
PBLN_000000000123507,2026년 2차 전북 기업성장 환류형 상생일자리 지원사업 참여기업 모집 공고(BIONE 고용혁신 프로젝트),전북특별자치도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,5000.0,"최대 5,000만원",clear_selected_candidate,14,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123507
PBLN_000000000123524,[경북] 경산시 2026년 푸드테크 상용화모델 개발 및 실증사업 수혜기업 모집 공고,경상북도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,7500.0,"최대 7,500만원",clear_selected_candidate,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123524
PBLN_000000000123525,[충남ㆍ충북ㆍ대전ㆍ세종] 2026년 2차 기업 지원 프로그램(비R&D) 지원대상 모집 공고(미래차 산업 혁신 지원사업),충청남도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,1100.0,"최대 1,100만원",large_amount_delta,20,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123525
PBLN_000000000123527,[경북] 안동시 2026년 푸드테크 상용화모델 개발 및 실증사업 수혜기업 모집 공고,경상북도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,7500.0,"최대 7,500만원",clear_selected_candidate,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123527
PBLN_000000000123529,[부산] 2026년 리스크 대응 섬유패션 원부자재 공동 비축 시스템 구축사업 참여기업 모집공고,부산광역시,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,200.0,최대 200만원,clear_selected_candidate,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123529
PBLN_000000000123534,[전북] 2026년 기후테크 특화 오픈이노베이션 컨소시엄 추가모집 공고(기후테크 창업기업 성장지원사업),전북특별자치도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,3000.0,"최대 3,000만원",clear_selected_candidate,4,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123534
PBLN_000000000123543,[경북] 포항시 2026년 경북형(포항) 스마트공장(기초단계) 구축지원사업 추가모집 공고,경상북도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,6000.0,"최대 6,000만원",clear_selected_candidate,3,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123543
PBLN_000000000123560,[경북] 안동시 2026년 중소기업 기술성장 디딤돌 사업 참여기업 추가모집 공고,경상북도,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,1000.0,"최대 1,000만원",clear_selected_candidate,15,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123560
PBLN_000000000123575,인천 공공 실증 오픈이노베이션 참여기업 모집 공고,인천광역시,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,2700.0,"최대 2,700만원",clear_selected_candidate,2,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123575
PBLN_000000000123584,[경남] 2026년 지역기업 성장사다리 지원사업 패스트트랙(Track A) 모집 공고,중소벤처기업부,resolved_update,,apply_payload_candidate,통합 payload에 포함된 업데이트 후보,,1000.0,"최대 1,000만원",large_amount_delta,9,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123584
