policy_id,title,organization,risk_count,risk_reasons,auto_update_candidate,decision_reason,old_amount_manwon,old_amount_type,old_roi_apply_method,candidate_count,new_selected_amount_manwon,new_selected_type,new_roi_apply_method,new_support_ratio,old_actual,old_basis
PBLN_000000000122997,[강원] 횡성군 2026년 2차 지식재산 첫걸음 지원사업 참여기업 모집 공고,강원특별자치도,4,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,130.0,subsidy,subtract,9,,,,,최대 130만원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 판로수출"
PBLN_000000000123415,[경북] 2026년 소공인 스마트제조지원(스마트공방)사업 모집 공고,경상북도,4,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,600.0,subsidy,subtract,9,,,,0.1,최대 600만원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 기술개발, 시험인증, 스마트공장"
PBLN_000000000123448,해오름 이차전지 기업지원(비즈협력ㆍ스케일업) 수혜기업 모집 공고(해오름동맹 첨단이차전지 연대협력사업),경상북도,4,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,2500.0,support_amount,subtract,9,,,,,"최대 2,500만원","금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 스마트공장"
PBLN_000000000123764,AI융합 의료기기 신뢰성 강화 및 성능 평가ㆍ실증 사업 수혜기업 모집 공고,산업통상부,4,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,2280.0,subsidy,subtract,9,,,,0.2,"최대 2,280만원","금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증"
SMARTFACTORY:2026-N-0104:1,2026 제조DX멘토 활용지원 구축지도 도입기업 모집,스마트공장 사업관리시스템,4,max_amount_type=unknown | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,21.0,unknown,review,9,,,,0.85,최대 21만원,금액 판단: 금액 성격 미확인 / 금액 표현: 최대 21만원 / 지원 방식: 스마트공장
SMARTFACTORY:2026-N-0113:1,[포스코DX] 2026년도 상생형 인공지능 전환(AX) 선도모델 구축지원 사업 공고,스마트공장 사업관리시스템,4,"subtract 금액이 10억원 이상 | subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 억 단위 금액이나 기업당/과제당 근거 부족 | 대표 금액 20% 이상 차이: 기존 150000만원, 새 300000만원",False,risk_reasons_present,150000.0,subsidy,subtract,9,300000.0,subsidy,subtract,0.5,최대 15억원,"금액 판단: 보조금 150,000만원 / 금액 표현: 최대 15억원 / 지원 방식: 시험인증, 판로수출, 스마트공장"
SMARTFACTORY:2026-N-0122:1,[코오롱베니트] 2026년도 상생형 인공지능 전환(AX) 선도모델 구축지원 사업 공고,스마트공장 사업관리시스템,4,"subtract 금액이 10억원 이상 | subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 억 단위 금액이나 기업당/과제당 근거 부족 | 대표 금액 20% 이상 차이: 기존 150000만원, 새 300000만원",False,risk_reasons_present,150000.0,subsidy,subtract,9,300000.0,subsidy,subtract,0.5,최대 15억원,"금액 판단: 보조금 150,000만원 / 금액 표현: 최대 15억원 / 지원 방식: 컨설팅멘토링, 시험인증, 교육, 판로수출, 스마트공장"
PBLN_000000000117563,2026년 중소기업 매출채권팩토링 지원계획 공고,중소벤처기업부,4,"subtract 금액이 10억원 이상 | subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 대표 금액 20% 이상 차이: 기존 100000만원, 새 300000만원",False,risk_reasons_present,100000.0,support_amount,subtract,8,300000.0,support_amount,subtract,,최대 10억원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 시험인증"
PBLN_000000000121415,[경남] 2026년 경남형 제조 AX 고도화 패스트트랙 지원사업 도입기업 모집 공고,경상남도,4,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,30000.0,support_amount,subtract,8,,,,,최대 3억원,"금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증, 에너지효율, 스마트공장"
PBLN_000000000122492,[충남] 2026년 IP디딤돌 프로그램 창업자 후속지원 대상자 모집 공고,충청남도,4,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,900.0,support_amount,subtract,8,,,,,최대 900만원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 교육, 판로수출"
PBLN_000000000118318,2026년 소스개발 및 생산지원 사업 공고,농림축산식품부,4,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,3000.0,support_amount,subtract,7,,,,,"최대 3,000만원","금액 판단: 금액 미기재 / 지원 방식: 공동장비, 기술개발, 시험인증"
PBLN_000000000118927,[강원] 2026년 직장문화ㆍ환경개선지원사업 참여기업 모집 공고,강원특별자치도,4,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,500.0,support_amount,subtract,7,,,,,최대 500만원,"금액 판단: 금액 미기재 / 지원 방식: 컨설팅멘토링, 기술개발, 시험인증, 교육"
PBLN_000000000119733,[울산] 울주군 2026년 강소기업 육성 기술 혁신 지원사업 시행 공고,울산광역시,4,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,1000.0,subsidy,subtract,6,,,,,"최대 1,000만원","금액 판단: 금액 미기재 / 지원 방식: 컨설팅멘토링, 기술개발, 시험인증, 판로수출"
PBLN_000000000121194,[경남] 고성군 2026년 지역지식재산창출 지원사업 공고,경상남도,4,"subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 기존 타입 subsidy -> 새 타입 support_amount | 대표 금액 20% 이상 차이: 기존 130만원, 새 90만원",False,risk_reasons_present,130.0,subsidy,subtract,6,90.0,support_amount,subtract,0.9,최대 130만원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 기술개발, 시험인증"
PBLN_000000000121197,[경남] 창녕군 2026년 지역지식재산 창출지원사업 공고,경상남도,4,"subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 기존 타입 subsidy -> 새 타입 support_amount | 대표 금액 20% 이상 차이: 기존 130만원, 새 90만원",False,risk_reasons_present,130.0,subsidy,subtract,6,90.0,support_amount,subtract,0.9,최대 130만원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 기술개발, 시험인증"
PBLN_000000000121411,[울산] 울주군 2026년 강소기업 육성 기술 혁신 지원사업 추가모집 공고,울산광역시,4,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,1000.0,subsidy,subtract,6,,,,,"최대 1,000만원","금액 판단: 금액 미기재 / 지원 방식: 컨설팅멘토링, 기술개발, 시험인증, 판로수출"
PBLN_000000000123542,[충남] 2026년 미래차전환 종합지원사업 기업지원(R&D) 프로그램 모집 공고,충청남도,4,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 억 단위 금액이나 기업당/과제당 근거 부족 | 기존 타입 support_amount -> 새 타입 guarantee,False,risk_reasons_present,10000.0,support_amount,subtract,6,10000.0,guarantee,exclude,,최대 1억원,"금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증"
PBLN_000000000119181,[충북] 2026년 소부장 지원 전문가 스테이션 운영사업 기술애로 지원 모집 공고,충청북도,4,"subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 기존 타입 support_amount -> 새 타입 non_cash | 대표 금액 20% 이상 차이: 기존 100만원, 새 30만원",False,risk_reasons_present,100.0,support_amount,subtract,5,30.0,non_cash,recommend_only,,최대 100만원,"금액 판단: 금액 미기재 / 지원 방식: 컨설팅멘토링, 기술개발, 시험인증"
PBLN_000000000120866,2026년 부산형 SiC 전력반도체 연구플랫폼 활성화 지원사업 기업지원 모집 공고,부산광역시,4,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,100.0,support_amount,subtract,5,,,,,최대 100만원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 판로수출"
PBLN_000000000123029,2026년 2차 차세대 재생에너지 표준화 및 인증고도화 혁신지원 사업 대상과제 공고,기후에너지환경부,4,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 억 단위 금액이나 기업당/과제당 근거 부족 | 기존 타입 support_amount -> 새 타입 non_cash,False,risk_reasons_present,30000.0,support_amount,subtract,5,30000.0,non_cash,recommend_only,1.0,최대 3억원,"금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증"
PBLN_000000000117481,전북바이오융합교육센터 재직자 교육 훈련생ㆍ기업 모집 공고(국가인적자원개발컨소시엄),전북특별자치도,4,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,100.0,support_amount,subtract,4,,,,1.0,최대 100만원,"금액 판단: 금액 미기재 / 지원 방식: 컨설팅멘토링, 기술개발, 시험인증, 교육, 판로수출"
PBLN_000000000123074,[경남] 2026년 산업안전 AI 스마트공장 구축 지원사업 공고,경상남도,4,"subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 억 단위 금액이나 기업당/과제당 근거 부족 | 대표 금액 20% 이상 차이: 기존 20000만원, 새 40000만원",False,risk_reasons_present,20000.0,support_amount,subtract,4,40000.0,support_amount,subtract,,최대 2억원,"금액 판단: 금액 미기재 / 지원 방식: 시험인증, 스마트공장"
PBLN_000000000123392,[부산] 2026년 2차 지산학 기술도입 지원사업 참여기업 모집 공고(지산학 연결중개 촉진 지원사업),부산광역시,4,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,1000.0,support_amount,subtract,4,,,,,"최대 1,000만원","금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 판로수출"
PBLN_000000000117291,2026년 한국식품산업클러스터진흥원 기업지원시설ㆍ장비 활용 지원사업 공고,농림축산식품부,4,근거는 미확인성인데 actual에는 숫자 금액 존재 | 억 단위 금액이나 기업당/과제당 근거 부족 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,25000.0,support_amount,subtract,3,,,,,최대 2.5억원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 공동장비, 기술개발, 시험인증"
PBLN_000000000118204,2026년 여성기업 육성사업 공고,중소벤처기업부,4,subtract 금액이 10억원 이상 | subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 억 단위 금액이나 기업당/과제당 근거 부족,False,risk_reasons_present,300000.0,support_amount,subtract,3,300000.0,support_amount,subtract,,최대 30억원,"금액 판단: 금액 미기재 / 지원 방식: 컨설팅멘토링, 기술개발, 시험인증, 교육, 판로수출"
PBLN_000000000119206,[충남] 아산시 2026년 해외마케팅 지원사업 참가기업 모집 공고,충청남도,4,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재 | 후보는 있으나 대표 후보 없음 | 기존 금액은 있으나 새 대표 금액 없음,False,risk_reasons_present,400.0,subsidy,subtract,3,,,,0.8,최대 400만원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 판로수출"
