policy_id,title,organization,payload_source,raw_candidate_count,support_candidate_count,excluded_candidate_count,selected_amount_manwon,max_amount_numeric_manwon,max_amount_type,roi_apply_method,support_ratio,status,support_candidate_summary,excluded_type_summary,decision,decision_reasons,url
PBLN_000000000117671,[인천] 서구 2026년 제품인증획득 지원사업 신청 공고,인천광역시,json_only_review,7,7,0,,,unknown,review,,후보 검수 필요,500.0만원/consulting_fee/recommend_only: 시험비 및 컨설팅비 등 기업당 300 ~ 500만원 범위내 지원 사업신청 방법 온라인 접수 (비즈오케이 홈페이지) 사업신청 사이트 온라인신청 바로가기 문의처 인천광역시 서구청 기업지원과 032- || 100.0만원/consulting_fee/recommend_only: 한도가 남을 시 100만원 범위내에서 컨설팅비를 지원함 || 500.0만원/consulting_fee/recommend_only: 시험비 및 컨설팅비 등 기업당 300 ~ 500만원 범위내 지원(VAT는 기업부담) 氠瑢 인 증 구 분 지원범위 지 원 금 액 신기술인증(NET) || 500.0만원/consulting_fee/recommend_only: 컨설팅비 기업당 500만원 범위내 CE || 400.0만원/non_cash/recommend_only: FDA 등 해외 제품인증 기업당 400만원 범위내 KC || 300.0만원/non_cash/recommend_only: Q마크 등 국내 제품인증 기업당 300만원 범위내 󰏚 지원대상 및 신청 || ... 후보 1개 추가,,needs_review,large_amount_delta,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117671
PBLN_000000000117688,[인천] 서구(검단지역) 2026년 제품인증획득 지원사업 신청 공고,인천광역시,json_only_review,7,7,0,,,unknown,review,,후보 검수 필요,500.0만원/consulting_fee/recommend_only: 시험비 및 컨설팅비 등 기업당 300 ~ 500만원 범위내 지원 사업신청 방법 온라인 접수 (비즈오케이 홈페이지) 사업신청 사이트 온라인신청 바로가기 문의처 인천광역시 서구청 기업지원과 032- || 100.0만원/consulting_fee/recommend_only: 한도가 남을 시 100만원 범위내에서 컨설팅비를 지원함 || 500.0만원/consulting_fee/recommend_only: 시험비 및 컨설팅비 등 기업당 300 ~ 500만원 범위내 지원(VAT는 기업부담) 氠瑢 인 증 구 분 지원범위 지 원 금 액 신기술인증(NET) || 500.0만원/consulting_fee/recommend_only: 컨설팅비 기업당 500만원 범위내 CE || 400.0만원/non_cash/recommend_only: FDA 등 해외 제품인증 기업당 400만원 범위내 KC || 300.0만원/non_cash/recommend_only: Q마크 등 국내 제품인증 기업당 300만원 범위내 󰏚 지원대상 및 신청 || ... 후보 1개 추가,,needs_review,large_amount_delta,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117688
PBLN_000000000117774,[서울] 가죽ㆍ패션산업 소공인 장비 임대지원사업 공고,서울특별시,no_support_candidate,0,0,0,,,unknown,review,,후보 없음,,,needs_review,candidate_missing,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117774
PBLN_000000000117781,[경북] 국방기술 민간이전 사업 참여기업 모집 공고(경북ㆍ구미 방산혁신클러스터),경상북도,amount_update_ready,4,4,0,4000.0,4000.0,support_amount,subtract,,확정,"4000.0만원/support_amount/subtract: ☞ 공고일 기준 경북지역 본사(또는 공장) 소재 중소ㆍ벤처기업 중 방위산업으로 진입을 희망하는 기업 또는 방위산업 영위기업 - 국방 관련 연구소 보유 기술을 적용하고자 하는 기업 - 유무인복합체계 관련 기술을 적용하고자 하는 기업 ☞ 국방기술이전 지원(지원기업별 40,000천원 이내) - 국방 관련 연구소의 기술을 경북소 || 4000.0만원/total_support_scale/review: 지원규모분야지원내용지원금액기술이전Ÿ국방 관련 연구소의 기술을 경북소재 기업에 이전Ÿ유무인복합체계 관련 기술40,000천원 이내 유무인복합체계(MUM-T : Manned-Unmanned Teaming)는 사람이 직접 탑승 및 조정하는 유인플랫폼과 무인항공기 || 4000.0만원/support_amount/subtract: 국방기술이전 지원(지원기업별 40,000천원 이내)-(지원금액)기업당 최대 4천만원 이내-(모집규모)예산소진시까지-(기술이전지원):초기설정기술료에 한하며 || 4000.0만원/support_amount/subtract: 000천원 이내)-(지원금액)기업당 최대 4천만원 이내-(모집규모)예산소진시까지-(기술이전지원):초기설정기술료에 한하며",,safe,clear_selected_candidate,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117781
PBLN_000000000117794,[경북] 2026년 중소기업 정부기술개발공모사업 선정지원 참여기업 모집 공고,경상북도,json_only_review,12,6,6,,,unknown,review,,후보 검수 필요,30.0만원/consulting_fee/recommend_only: / 5회 中 선택 牭景 기획 컨설팅(기업부담금 30만원) || 50.0만원/consulting_fee/recommend_only: 주관기관 운영프로그램 참여 시 지원 牭景 발표평가 컨설팅 牭景 모의발표평가 牭景 재도전 컨설팅 牭景 차년도 R&D 컨설팅(기업부담금 50만원) || 150.0만원/consulting_fee/recommend_only: 사업계획서 작성방법 컨설팅 등 결 과 물: 컨설팅 일지 150 만원 漠杳 신청서 접수  漠杳 기업 현장점검  漠杳 승인 통보  漠杳 전문가 매칭  漠杳 컨설팅 진행  漠杳 결과보고서 제출  漠杳 사업 || 90.0만원/consulting_fee/recommend_only: 발표스킬 제고를 위한 컨설팅 결 과 물: 컨설팅 일지 90 만원 (필독) R&D사업 1차 선정 된 기업만 신청 가능 모의발표 평가 지원대상: R&D사업 1차 선정기업 지원내용: 사전질의서 작성 결 과 물: || 30.0만원/consulting_fee/recommend_only: 사전질의서 30 만원 재도전 지원대상: R&D사업 탈락기업 지원내용: 탈락사유에 대한 보완 컨설팅 결 과 물: 컨설팅 일지 90 만원 차년도 R&D컨설팅 (15건 || 90.0만원/consulting_fee/recommend_only: 사전질의서 30 만원 재도전 지원대상: R&D사업 탈락기업 지원내용: 탈락사유에 대한 보완 컨설팅 결 과 물: 컨설팅 일지 90 만원 차년도 R&D컨설팅 (15건 내외) 지원대상: 차년도 R&D사업 신청예정 기업 지원내용: 공급기업을 통한 사업계획서 작성 지원 결 과 물: 컨,unknown:270.0 | unknown:270.0 | self_funding:30.0 | unknown:450.0 | unknown:450.0 | self_funding:50.0,needs_review,selected_candidate_missing,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117794
PBLN_000000000117839,2026년 고령친화식품 사용성평가 참여기업 모집 공고,식품의약품안전처,support_ratio_ready,1,1,0,,,support_ratio,ratio_cap,1.0,비율 확인,None만원/support_ratio/ratio_cap: 2026년 고령친화식품 사용성평가 참여기업 모집 공고 식품의약품안전처 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활용정보 활용정보,,needs_review,selected_candidate_missing,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117839
PBLN_000000000117942,[경남] 창원시 2026년 지식재산진흥 지원사업 기업 모집 공고,경상남도,amount_update_ready,5,4,1,3000.0,3000.0,subsidy,subtract,0.8,확정,"3000.0만원/subsidy/subtract: 경찰 등 수사기관에서 조사나 수사 중인 기업으로서 비위의 정도가 중대하고 이로 인하여 정상적인 과제수행을 기대하기 현저히 어려운 기업 □ 중복지원 제한 요건 ▸당해년도 창원산업진흥원 보조금 지원사업(지원금 3,000만원 이상) 2개 초과 수행 중 상기 내용이 사실임을 확인하며 || 100.0만원/fee/review: 선행기술조사 : 국내권리화 지원 시 함께 지원 가능 (선행기술조사 단독지원 불가) ▪지원규모구분지원분야지원내역지원한도(VAT 제외)접수1국내권리화발생수수료의80%이내 지원100만원상 시(사업비 소진시까지)2선행기술조사50만원 ▪지원기준 - 2026 || 50.0만원/fee/review: 선행기술조사 : 국내권리화 지원 시 함께 지원 가능 (선행기술조사 단독지원 불가) ▪지원규모구분지원분야지원내역지원한도(VAT 제외)접수1국내권리화발생수수료의80%이내 지원100만원상 시(사업비 소진시까지)2선행기술조사50만원 ▪지원기준 - 2026 || None만원/support_ratio/ratio_cap: [경남] 창원시 2026년 지식재산진흥 지원사업 기업 모집 공고 경상남도 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활용정보 활용",unknown:5250.0,needs_review,subtract_without_limit_context,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117942
PBLN_000000000117992,2026년 나눔장비 이전지원사업 모집 공고,과학기술정보통신부,amount_update_ready,11,3,8,3000.0,3000.0,support_amount,subtract,0.2,확정,6000.0만원/equipment_usage_fee/recommend_only: 연구개발 또는 국산 장비개발 관련 중소기업 등 ☞ 연구장비 이전ㆍ설치에 소요되는 비용 장비 당 취득금액의 20% 이내(최대 6천만원) 지원 사업신청 방법 온라인 접수 (ZEUS 장비활용종합포털 나눔터) || 6000.0만원/total_support_scale/review: 설치 시 발생하는 비용 - [장비수리비] 연구장비의 이전 후 사용에 필요한 수리 비용(소모품비 제외) ◌ 지원규모 : 장비 당 취득금액의 20% 이내(최대 6천만원) 지원 || 3000.0만원/support_amount/subtract: 여러 중소기업에 골고루 혜택을 제공하기 위해 1개 기업당 10개 이하 장비(취득금액 3천만원 이상)로 이전지원을 제한하는 ｢나눔장비 총량제｣ 실시 氠瑢 연구개발 또는 국산 장비개발 관련 중소기업 필수 서류 가,unknown:3000.0 | unknown:50000.0 | unknown:1000.0 | unknown:400.0 | unknown:600.0 | unknown:1000.0 | unknown:800.0 | unknown:200.0,needs_review,large_amount_delta,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117992
PBLN_000000000118003,[경기] 용인시 2026년 다통해 서포터즈(시민 통번역 서포터즈) 지원사업 공고,경기도,amount_update_ready,8,1,7,50.0,50.0,support_amount,subtract,,확정,50.0만원/support_amount/subtract: 기업당 지원금액 연간 최대 50만원*,unknown:10.0 | unknown:1.5 | unknown:19.0 | unknown:6.0 | unknown:1.5 | unknown:15.0 | unknown:2.0,safe,clear_selected_candidate,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118003
PBLN_000000000118006,2026년 스마트공장 수준확인 사업 공고,중소벤처기업부,json_only_review,2,2,0,,,unknown,review,1.0,후보 검수 필요,"200000.0만원/consulting_fee/recommend_only: 중견 제조기업의 자발적인 스마트공장 구축 및 고도화를 촉진하기 위한 스마트화 수준진단을 지원◦(사업 규모)2,000백만 원(수준확인 2 || None만원/support_ratio/ratio_cap: 2026년 스마트공장 수준확인 사업 공고 중소벤처기업부 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활용정보 활용정보 기업업무용 서",,needs_review,selected_candidate_missing,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118006
PBLN_000000000118027,2026년 KOLAS 공인 제품인증 서비스 바우처 지원사업 참가 희망기업 모집 공고,부산광역시,json_only_review,8,8,0,,,unknown,review,0.008,후보 검수 필요,80.0만원/equipment_usage_fee/recommend_only: / 기타) 2인 출장비 (재)부산테크노파크 여비 규정에 따름(관내 지역 시 제외) 2인 시험 수수료 위탁 시험기관 의뢰시험검사 업무규정에 따름 제품별 상이 인증마크 제작 수수료 신청제품의 수량 × 제작단가 협의 인증수수료(마크 사용료) 신청제품의 수량 × 신청제품의 개별단가 × 약정요율* 최소금액 80만원 인증서 발급 수 || 80.0만원/non_cash/recommend_only: 최소금액은 80만원으로 한다) 氠瑢 인증제품의 연간 매출액 3억 이하 15억 이하 30억 이하 50억 이하 50억 초과 약정요율 0 || 30000.0만원/non_cash/recommend_only: 최소금액은 80만원으로 한다) 氠瑢 인증제품의 연간 매출액 3억 이하 15억 이하 30억 이하 50억 이하 50억 초과 약정요율 0 || 150000.0만원/non_cash/recommend_only: 최소금액은 80만원으로 한다) 氠瑢 인증제품의 연간 매출액 3억 이하 15억 이하 30억 이하 50억 이하 50억 초과 약정요율 0 || 300000.0만원/non_cash/recommend_only: 최소금액은 80만원으로 한다) 氠瑢 인증제품의 연간 매출액 3억 이하 15억 이하 30억 이하 50억 이하 50억 초과 약정요율 0 || 500000.0만원/non_cash/recommend_only: 최소금액은 80만원으로 한다) 氠瑢 인증제품의 연간 매출액 3억 이하 15억 이하 30억 이하 50억 이하 50억 초과 약정요율 0 || ... 후보 2개 추가,,needs_review,large_amount_delta,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118027
PBLN_000000000118037,2026년 기업인력애로센터 활용 취업지원 사업 구인기업 및 구직자 모집 공고,중소벤처기업부,no_support_candidate,0,0,0,,,unknown,review,,후보 없음,,,needs_review,candidate_missing,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118037
