policy_id,title,organization,amount_manual_review_required,amount_manual_review_category,amount_manual_review_category_ko,amount_manual_review_reason,amount_manual_review_status,candidate_types,support_candidate_count,candidate_summary,manual_review_decision,manual_selected_amount_manwon,manual_selected_amount_type,manual_roi_apply_method,manual_evidence,manual_note,url
PBLN_000000000118245,[경북] 2026년 중소벤처기업 지식재산권 및 해외인증 지원사업 참가기업 모집 공고,경상북도,True,recommend_only_payload,비현금/수수료/컨설팅성,비현금/수수료/컨설팅성 지원이라 ROI 직접 차감은 불가,pending,non_cash:4,4,"500.0만원/non_cash/recommend_only: ☞ 도내 중소ㆍ벤처기업 ☞ 지식재산권 출원 및 해외인증 획득 비용 지원(기업당 최대 500만원) || 600.0만원/non_cash/recommend_only: 시험기관 및 컨설팅 기관 출원/획득 일자 추진방법 □ 단독 □ 대행 지원금 청구 소요금액 원 신청금액 (공급가액의 80%) 최대 6,000,000원 송금계좌 _____은행 || 600.0만원/non_cash/recommend_only: : 획득 구분 세부내역 소요금액 (부가세 제외) 수행업체명 품목1 인증비 원 시험비 원 컨설팅비 원 소계 ① 浵╦ 0 浵ࡦ 원 품목2 인증비 원 시험비 원 컨설팅비 원 소계 ② 浵╦ 0 浵ࡦ 원 합계 ①+② 원 지원금 신청 금액(최대한도 기업당 600만원) 원 [서식2] 氠瑢 기업정보의 제공 || 3000.0만원/non_cash/recommend_only: 시험비용의 합이 3천만원 이상 소요되는 인증",,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118245
PBLN_000000000118318,2026년 소스개발 및 생산지원 사업 공고,농림축산식품부,True,mixed_manual_review,혼합 수기검수,지원 후보가 혼합되어 대표금액/적용방식 수기확인 필요,pending,equipment_usage_fee:1 | fee:3 | total_support_scale:2,6,2000.0만원/equipment_usage_fee/recommend_only: 디지털식품정보플랫폼 가입기업 등) ☞ 장비사용 수수료 할인(기업별 누적 최대 20백만원) 지원 사업신청 방법 온라인 접수 (디지털식품정보플랫폼) 사업신청 사이트 온라인신청 바로가기 문의처 한국식품산업클러스터진흥원 [일반문의] 06 || 2000.0만원/total_support_scale/review: (수) ∼ 지원금 소진시까지 □ 지원방법: 장비사용 수수료 할인 □ 지원규모: 기업별 누적 최대 20백만원 □ 사업규모: 총 30백만원 이내 □ 지원대상: 식품 관련 기업(국가식품클러스터 입주(분양 || 3000.0만원/total_support_scale/review: (수) ∼ 지원금 소진시까지 □ 지원방법: 장비사용 수수료 할인 □ 지원규모: 기업별 누적 최대 20백만원 □ 사업규모: 총 30백만원 이내 □ 지원대상: 식품 관련 기업(국가식품클러스터 입주(분양 || 500.0만원/fee/review: (수) ∼ 지원금 소진시까지 □ 지원내용: 신청기업이 식품진흥원과 공동 또는 의뢰하여 수행하며 보조금 지원사업이 아님 氠瑢 氠瑢 3 지원내용 汤捯 구분 지원내용 소스개발 汤捯 레시피 개발  식품진흥원 전문인력 및 인프라를 활용한 소스 등의 레시피 위탁개발 지원 - 기업이 요구하는 수준에 부합하는 판매 목적의 산업용 레시피 개발 氠瑢 [유형별 난이도 기준] 항목 개발유형 상 중 하 난이도 기 || 300.0만원/fee/review: (수) ∼ 지원금 소진시까지 □ 지원내용: 신청기업이 식품진흥원과 공동 또는 의뢰하여 수행하며 보조금 지원사업이 아님 氠瑢 氠瑢 3 지원내용 汤捯 구분 지원내용 소스개발 汤捯 레시피 개발  식품진흥원 전문인력 및 인프라를 활용한 소스 등의 레시피 위탁개발 지원 - 기업이 요구하는 수준에 부합하는 판매 목적의 산업용 레시피 개발 氠瑢 [유형별 난이도 기준] 항목 개발유형 상 중 하 난이도 기 || 200.0만원/fee/review: (수) ∼ 지원금 소진시까지 □ 지원내용: 신청기업이 식품진흥원과 공동 또는 의뢰하여 수행하며 보조금 지원사업이 아님 氠瑢 氠瑢 3 지원내용 汤捯 구분 지원내용 소스개발 汤捯 레시피 개발  식품진흥원 전문인력 및 인프라를 활용한 소스 등의 레시피 위탁개발 지원 - 기업이 요구하는 수준에 부합하는 판매 목적의 산업용 레시피 개발 氠瑢 [유형별 난이도 기준] 항목 개발유형 상 중 하 난이도 기,,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118318
PBLN_000000000118361,[경기] 부천시 2026년 유해물질 시험분석 수수료 지원 사업 참여 기업 모집 공고,경기도,True,recommend_only_payload,비현금/수수료/컨설팅성,비현금/수수료/컨설팅성 지원이라 ROI 직접 차감은 불가,pending,non_cash:2,2,100.0만원/non_cash/recommend_only: ☞ 본사 또는 공장이 부천시에 소재한 중소기업(제조업) ☞ 유해물질 시험분석 수수료 기업당 지원금 합계 100만원 이내(연간) 지원 사업신청 방법 온라인 접수(부천산업진흥원) 사업신청 사이트 온라인신청 바로가기 문의처 부천산업진흥원 기업육성팀 032-716 || 100.0만원/non_cash/recommend_only: 천원미만 절사 〇 지원한도 : 기업당 지원금 합계 100만원 이내(연간) 〇 지원기준 - 국내 시험분석 : 한국인정기구(KOLAS) 공인 시험‧분석기관에서 수행한 시험 - 해외 시험분석 : ISO/IEC,,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118361
PBLN_000000000118750,[경남] 진주시 2026년 중소기업 국내외 인증수수료 지원사업 공고,경상남도,True,recommend_only_payload,비현금/수수료/컨설팅성,비현금/수수료/컨설팅성 지원이라 ROI 직접 차감은 불가,pending,fee:2 | non_cash:4,6,300.0만원/fee/review: ☞ 공고일 현재 진주시에 본사와 공장을 둔 중소기업 (중소기업기본법 제2조에 의한 기업으로 공장등록을 마친 기업) ☞ 당해년도 인증 신규 취득 및 갱신에 소요된 인증 수수료 지원 - 해외 규격인증 : 기업당 최대 300만원 || 100.0만원/non_cash/recommend_only: / 국내 인증 : 기업당 최대 100만원 사업신청 방법 이메일 접수 (itkang1@nate || 300.0만원/fee/review: 지원제외 : 다음 각 호 해당 기업 (1) 허위 ․ 부정한 방법으로 신청한 경우 (2) 세금을 체납(납부 및 체납처분 유예 포함)중인 기업 (3) 휴 ․ 폐업중 및 신청일 현재 매출액을 확인할 수 없는 기업 (4) 유사사업으로 타 기관에서 기 지원을 받은 업체 ❍ 지원사항: 당해년도 인증 신규 취득 및 갱신에 소요된 인증 수수료 - 해외 규격인증 : 기업당 최대 300만원 || 100.0만원/non_cash/recommend_only: / 국내 인증 : 기업당 최대 100만원 || 100.0만원/non_cash/recommend_only: 3 (리튬배터리운송안정성시험) USB-IF (USB임플리멘터스포럼) Visa PayWave (신용카드단말기인증) WHO (세계보건기구) Wi-Fi Certified (Wi-Fi상호운용성인증) WPS (선급용접절차승인) Z-Wave Product Certification (전자제품상호호환성인증) 【서식 1】 氠瑢 중소기업 국내외 인증 수수료 지원사업 신청서 업 체 현 황 회사명 대표자 전화번호 || 300.0만원/non_cash/recommend_only: 3 (리튬배터리운송안정성시험) USB-IF (USB임플리멘터스포럼) Visa PayWave (신용카드단말기인증) WHO (세계보건기구) Wi-Fi Certified (Wi-Fi상호운용성인증) WPS (선급용접절차승인) Z-Wave Product Certification (전자제품상호호환성인증) 【서식 1】 氠瑢 중소기업 국내외 인증 수수료 지원사업 신청서 업 체 현 황 회사명 대표자 전화번호,,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118750
PBLN_000000000118927,[강원] 2026년 직장문화ㆍ환경개선지원사업 참여기업 모집 공고,강원특별자치도,True,recommend_only_payload,비현금/수수료/컨설팅성,비현금/수수료/컨설팅성 지원이라 ROI 직접 차감은 불가,pending,education_fee:1,1,"500.0만원/education_fee/recommend_only: 생활 균형을 실천하는 기업 ㅇ 지원규모 氠瑢 구분 지원규모 비고 컨설팅 ⦁35개사 내외 ⦁2회 이상 필수 기업 환경개선(컨설팅) ⦁3개사 ⦁5,000천원 내외 지원 ⦁컨설팅 필수 참여 교육",,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118927
PBLN_000000000119010,[인천] 2026년 연구장비 공동활용 지원사업 모집 공고,인천광역시,True,manual_representative_recoverable,대표금액 회수 가능 후보,현금성/바우처 후보가 있어 수기검수로 대표금액 회수 가능,pending,support_amount:1 | total_support_scale:1,2,"4000.0만원/total_support_scale/review: php q 지원규모 : 총 40,000천원 || 300.0만원/support_amount/subtract: 13개社 이상 m 연구장비 사용료 기업당 300만원 이내 1회 지원",,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119010
PBLN_000000000119093,[인천] 2026년 파브(PAV) 부품 시험ㆍ인증 지원사업 참여기업 모집 공고,인천광역시,True,ratio_only,지원비율만 있음,지원비율만 있어 금액 대표값은 만들 수 없음,pending,support_ratio:1,1,None만원/support_ratio/ratio_cap: [인천] 2026년 파브(PAV) 부품 시험ㆍ인증 지원사업 참여기업 모집 공고 인천광역시 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활용정보 활용정보 기업업무용 서식 입주기업 모집공고 온라인화상회의실,,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119093
PBLN_000000000119126,2026년 물리ㆍ화학적 시험평가인증 지원사업 공고(메카노바이오활성소재 혁신의료기기 실증 기반구축),전북특별자치도,True,recommend_only_payload,비현금/수수료/컨설팅성,비현금/수수료/컨설팅성 지원이라 ROI 직접 차감은 불가,pending,equipment_usage_fee:1 | non_cash:1,2,400.0만원/non_cash/recommend_only: ☞ 의료기기 전ㆍ후방 산업군에 해당하는 전국의 중소ㆍ중견기업 ☞ 물리ㆍ화학적 시험ㆍ평가ㆍ인증에 필요한 시험분석 검사비 등 지원 (기업당 최대 4백만 원) || 0.0만원/equipment_usage_fee/recommend_only: 화학) 지원사업 신청서 기 업 개 요 기 업 명 대 표 자 사업자등록번호 홈페이지 http:// 소 재 지 (주 소) (우편번호 : ) 업 종 한국표준산업분류코드 (대분류/중분류) 업 태 신 청 개 요 평가기관명 평가장비명 제 품 명 사용 목적 시험항목 시험방법(적용 규격) 요구사항 사용료 예상 일정 기재 요망 담 당 자 (과제 책임자) 소속부서 직위 성명 E-mail 연락처 휴대전화 기 업,,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119126
PBLN_000000000119181,[충북] 2026년 소부장 지원 전문가 스테이션 운영사업 기술애로 지원 모집 공고,충청북도,True,mixed_manual_review,혼합 수기검수,지원 후보가 혼합되어 대표금액/적용방식 수기확인 필요,pending,non_cash:3 | total_support_scale:1,4,100.0만원/non_cash/recommend_only: 연구소 등 ☞ 기술애로신청서(붙임) 제출한 기업을 대상으로 충북 과기원 전문가 Pool 인력 또는 기업 추천 전문가가 신청기업에 현장 코칭 및 자문 지원(최대 1백만원) 사업신청 방법 온라인 접수 후 제출서류 메일 발송 - 온라인 : 충북과학기술혁신원 과제관리시스템 비즈온 - 이메일 : lkj247@cbist || 100.0만원/total_support_scale/review: (목) ~ (수시모집) * 선착순으로 모집 마감 ㅇ 지원규모: 최대 1백만원 || 30.0만원/non_cash/recommend_only: 1회당 자문료 최대 30만원 ㅇ 지원대상: 충북 내 소재한 소부장 분야 기업 본사 || 100.0만원/non_cash/recommend_only: 연구소 등 지원내용 ▪ 기술애로신청서(붙임) 제출한 기업을 대상으로 충북 과기원 전문가 Pool 인력 또는 기업 추천 전문가가 신청기업에 현장 코칭 및 자문 지원(최대 1백만원) 지원방식 ▪ 전문가 멘토링(코칭) 수당 지급(과기원→기술애로 자문위원 직접 지급) ㅇ 추진절차 氠瑢 공고 및 홍보 ⇨ 온라인 및 E-mail,,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119181
PBLN_000000000119201,2026년 중소기업 연구인력 현장맞춤형 양성지원 사업 시행계획 공고,중소벤처기업부,True,manual_representative_recoverable,대표금액 회수 가능 후보,현금성/바우처 후보가 있어 수기검수로 대표금액 회수 가능,pending,subsidy:4 | support_amount:1,5,"1720.0만원/support_amount/subtract: 기업부설연구소 또는 연구개발전담부서를 보유한 중소기업 ☞ 중소기업 연구인력 현장맞춤형 양성지원 연구개발비 기업당 최대 1,720만원/년 지원 - (level 1) 중소기업-연구인력 매칭 연계 지원 - (level 2) 예비연구자 양성과정 : R&D 프로젝트 발굴 - (lev || 130.0만원/subsidy/subtract: (지원내용) 漠杳 ◦ (level 1) 중소기업-연구인력 매칭: 연구인력 혁신센터는 중소기업 및 연구인력을 모니터링 하고 중소기업과 연구인력간 매칭 프로그램 운영 ◦ (level 2) 예비연구자 양성과정: 예비연구자(학사/석사/박사 학위예정자)에 대한 R&D인턴 업무 수행 및 R&D 프로젝트 발굴 필수 氠瑢 구분 (학위취득자 및 예정자) 정부지원금 지원기간 비고 학사 월 130만원 2~4개월 || 1000.0만원/subsidy/subtract: Level2 의 경우 타 지원사업 참여 금지 ◦ (level 3) 신진연구자 양성과정: 인턴과정(level2)을 수료한 후 기업에 정규직으로 취업한 연구자의 R&D프로젝트 수행 지원을 통한 전문연구역량 향상 氠瑢 구분 정부지원금 지원기간 비고 자유공모 10백만원~12백만원 4~6개월 연구인력 정규직 채용 필수 평가에 따라 정부지원금 차등지원 || 1200.0만원/subsidy/subtract: Level2 의 경우 타 지원사업 참여 금지 ◦ (level 3) 신진연구자 양성과정: 인턴과정(level2)을 수료한 후 기업에 정규직으로 취업한 연구자의 R&D프로젝트 수행 지원을 통한 전문연구역량 향상 氠瑢 구분 정부지원금 지원기간 비고 자유공모 10백만원~12백만원 4~6개월 연구인력 정규직 채용 필수 평가에 따라 정부지원금 차등지원 || 1720.0만원/subsidy/subtract: 최대 3년간 기준 연봉의 50% 이내 지원 ◦ (지원조건) 2025년부터 적용 氠瑢 구분 정부지원 연구개발비 지원한도 정부출연금 비율 지원방식 중소기업 연구인력 현장맞춤형 양성지원 기업당 최대 1,720만원/년 100%이내 자유공모 라",,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119201
