policy_id,title,organization,old_amount_manwon,old_amount_actual,old_amount_type,old_roi_apply_method,new_amount_manwon,new_amount_actual,new_amount_type,new_roi_apply_method,delta_ratio,delta_bucket,pattern,suggested_action,suggested_reason,decision_reasons,comparison_reasons,new_selected_context,candidate_summary,url,hold_group
SMARTFACTORY:2025-N-0203:1,2026년도 자율형공장 구축 지원사업(컨소시엄신청),스마트공장 사업관리시스템,2000.0,최대 50% 지원,support_ratio,ratio_cap,60000.0,최대 6억원,support_amount,subtract,30x,new_10x_plus,likely_new_limit_candidate,hold,새 후보가 한도처럼 보이나 기존값과 차이가 커 최종 수동 확인이 필요합니다.,large_amount_delta,"type_changed:support_ratio->support_amount | roi_method_changed:ratio_cap->subtract | amount_delta_20_percent:old=2000,new=60000",연 3억원 이내) 지원유형 지원기간 지원한도 지원비율 구축목표수준 * 고도화 최대 2년 연 3억(2년 6억) 50% 이내 중간1 이상 * 구축목표 수준은 KS X 9001-1(스마트공장 기본개념과 구조) 표준 기준 ** AI(인공지능),5.0만원/fee/review: □사업비 편성 관련 필수계상 사업비 기타비용 항목에 필수 편성하며 미편성할 경우 총사업비와 별개로 도입기업 부담 정산 수수료 지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성차년도 총사업비 규모 표준수수료 공급가액 기준( ) 비고 백만원 이하50 천원455 부가세 제 || 20.0만원/fee/review: □사업비 편성 관련 필수계상 사업비 기타비용 항목에 필수 편성하며 미편성할 경우 총사업비와 별개로 도입기업 부담 정산 수수료 지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성차년도 총사업비 규모 표준수수료 공급가액 기준( ) 비고 백만원 이하50 천원455 부가세 제 || 63700.0만원/fee/review: □사업비 편성 관련 필수계상 사업비 기타비용 항목에 필수 편성하며 미편성할 경우 총사업비와 별개로 도입기업 부담 정산 수수료 지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성차년도 총사업비 규모 표준수수료 공급가액 기준( ) 비고 백만원 이하50 천원455 부가세 제 || 40.0만원/fee/review: □사업비 편성 관련 필수계상 사업비 기타비용 항목에 필수 편성하며 미편성할 경우 총사업비와 별개로 도입기업 부담 정산 수수료 지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성차년도 총사업비 규모 표준수수료 공급가액 기준( ) 비고 백만원 이하50 천원455 부가세 제 || 91000.0만원/fee/review: □사업비 편성 관련 필수계상 사업비 기타비용 항목에 필수 편성하며 미편성할 경우 총사업비와 별개로 도입기업 부담 정산 수수료 지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성차년도 총사업비 규모 표준수수료 공급가액 기준( ) 비고 백만원 이하50 천원455 부가세 제 || 40.0만원/fee/review: □사업비 편성 관련 필수계상 사업비 기타비용 항목에 필수 편성하며 미편성할 경우 총사업비와 별개로 도입기업 부담 정산 수수료 지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성차년도 총사업비 규모 표준수수료 공급가액 기준( ) 비고 백만원 이하50 천원455 부가세 제 || 2000.0만원/support_amount/subtract: 운영 상근 인력 5명 이상 기획기관 선정 요건통과 기관에 대해 기획기관pool 구성 및 운영 요건검토 및 수행능력평가를 거쳐 기획기관 선정 및 기획기관 Pool 구성(지역TP 기본 지정) 기획지원 과제기획 후 현장평가 결과에 따라 과제당 최대 20백만원 차등 지급 기획지원 후 최종선정에 || 2000.0만원/support_amount/subtract: 운영 상근 인력 5명 이상 기획기관 선정 요건통과 기관에 대해 기획기관pool 구성 및 운영 요건검토 및 수행능력평가를 거쳐 기획기관 선정 및 기획기관 Pool 구성(지역TP 기본 지정) 기획지원 과제기획 후 현장평가 결과에 따라 과제당 최대 20백만원 차등 지급 기획지원 후 최종선정에 || ... 후보 20개 추가,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2025-N-0203&pbancSn=1,limit_candidate_large_delta
SMARTFACTORY:2025-N-0203:2,2026년도 자율형공장 구축 지원사업(단독신청),스마트공장 사업관리시스템,30000.0,최대 50% 지원,support_ratio,ratio_cap,60000.0,최대 6억원,support_amount,subtract,2x,new_2x_plus,likely_new_limit_candidate,hold,새 후보가 한도처럼 보이나 기존값과 차이가 커 최종 수동 확인이 필요합니다.,large_amount_delta,"type_changed:support_ratio->support_amount | roi_method_changed:ratio_cap->subtract | amount_delta_20_percent:old=30000,new=60000",연 3억원 이내) 지원유형 지원기간 지원한도 지원비율 구축목표수준 * 고도화 최대 2년 연 3억(2년 6억) 50% 이내 중간1 이상 * 구축목표 수준은 KS X 9001-1(스마트공장 기본개념과 구조) 표준 기준 ** AI(인공지능),5.0만원/fee/review: □사업비 편성 관련 필수계상 사업비 기타비용 항목에 필수 편성하며 미편성할 경우 총사업비와 별개로 도입기업 부담 정산 수수료 지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성차년도 총사업비 규모 표준수수료 공급가액 기준( ) 비고 백만원 이하50 천원455 부가세 제 || 20.0만원/fee/review: □사업비 편성 관련 필수계상 사업비 기타비용 항목에 필수 편성하며 미편성할 경우 총사업비와 별개로 도입기업 부담 정산 수수료 지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성차년도 총사업비 규모 표준수수료 공급가액 기준( ) 비고 백만원 이하50 천원455 부가세 제 || 63700.0만원/fee/review: □사업비 편성 관련 필수계상 사업비 기타비용 항목에 필수 편성하며 미편성할 경우 총사업비와 별개로 도입기업 부담 정산 수수료 지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성차년도 총사업비 규모 표준수수료 공급가액 기준( ) 비고 백만원 이하50 천원455 부가세 제 || 40.0만원/fee/review: □사업비 편성 관련 필수계상 사업비 기타비용 항목에 필수 편성하며 미편성할 경우 총사업비와 별개로 도입기업 부담 정산 수수료 지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성차년도 총사업비 규모 표준수수료 공급가액 기준( ) 비고 백만원 이하50 천원455 부가세 제 || 91000.0만원/fee/review: □사업비 편성 관련 필수계상 사업비 기타비용 항목에 필수 편성하며 미편성할 경우 총사업비와 별개로 도입기업 부담 정산 수수료 지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성차년도 총사업비 규모 표준수수료 공급가액 기준( ) 비고 백만원 이하50 천원455 부가세 제 || 40.0만원/fee/review: □사업비 편성 관련 필수계상 사업비 기타비용 항목에 필수 편성하며 미편성할 경우 총사업비와 별개로 도입기업 부담 정산 수수료 지정 회계법인의 사업비 상시모니터링 및 정산을 위한 수수료 필수 편성차년도 총사업비 규모 표준수수료 공급가액 기준( ) 비고 백만원 이하50 천원455 부가세 제 || 2000.0만원/support_amount/subtract: 운영 상근 인력 5명 이상 기획기관 선정 요건통과 기관에 대해 기획기관pool 구성 및 운영 요건검토 및 수행능력평가를 거쳐 기획기관 선정 및 기획기관 Pool 구성(지역TP 기본 지정) 기획지원 과제기획 후 현장평가 결과에 따라 과제당 최대 20백만원 차등 지급 기획지원 후 최종선정에 || 2000.0만원/support_amount/subtract: 운영 상근 인력 5명 이상 기획기관 선정 요건통과 기관에 대해 기획기관pool 구성 및 운영 요건검토 및 수행능력평가를 거쳐 기획기관 선정 및 기획기관 Pool 구성(지역TP 기본 지정) 기획지원 과제기획 후 현장평가 결과에 따라 과제당 최대 20백만원 차등 지급 기획지원 후 최종선정에 || ... 후보 20개 추가,https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2025-N-0203&pbancSn=2,limit_candidate_large_delta
SMARTFACTORY:2026-N-0102:1,2026년도 강원 지역특화형(바이오헬스·식품) 스마트공장 구축사업(고도화) 공고,스마트공장 사업관리시스템,25000.0,최대 2.5억원,support_amount,subtract,20000.0,최대 2억원,support_amount,subtract,0.8x,moderate_delta,likely_new_limit_candidate,hold,새 후보가 한도처럼 보이나 기존값과 차이가 커 최종 수동 확인이 필요합니다.,large_amount_delta,"amount_delta_20_percent:old=25000,new=20000","원 내에서 2회( 1회차 고도화→ 2회차 동일수준) 까지 지원 하되, 회당 최대 2억원 한도, 지원비율 50% 이내에서 지원 가능 * 단, 공고일 전에 스마트공장 구축","25000.0만원/unknown/review: 기초 10) ◦ (지원 조건) - 고도화: 목표수준별 총 2.5억원 내에서 2회( 1회차 고도화→ 2회차 동일수준) 까지 지원 하되 || 20000.0만원/support_amount/subtract: 원 내에서 2회( 1회차 고도화→ 2회차 동일수준) 까지 지원 하되, 회당 최대 2억원 한도, 지원비율 50% 이내에서 지원 가능 * 단, 공고일 전에 스마트공장 구축 || 5000.0만원/support_amount/subtract: 통해 “고도화” 지원받은 기업이 ‘26년도 “동일수준” 신청시, 기존처럼 최대 0.5억원, 6개월 이내 지원 가능(동일수준 지원은 목표수준별 1회만 지원 가능) - 기초 || 8000.0만원/support_amount/subtract: 6개월 이내 지원 가능(동일수준 지원은 목표수준별 1회만 지원 가능) - 기초: 신규 구축 및 동일 수준 0.8 억원 이내(지원 비율 80% 이내) 지원유형 지원기간 정부 지원한도 지원 비율 구축목표수준 || 20000.0만원/unknown/review: 고도화 최대 9개월 최대 2.0억원 이내 (단 || 25000.0만원/unknown/review: 수준별 2.5억원 한도) 50% 이내 중간1 이상 목표설정 필수 고도화 (동일수준) 기초 최대 9개월 최대 0 || 8000.0만원/unknown/review: 5억원 한도) 50% 이내 중간1 이상 목표설정 필수 고도화 (동일수준) 기초 최대 9개월 최대 0.8억원 이내 80% 이내 기초 이상 기초 (동일수준) || 5000.0만원/unknown/review: 천원) 비고 고도화 50백만원 이하 455 부가세 제외 200백만원 이하 637 400백만원 이하 910 400백만원 초과 1 || ... 후보 7개 추가",https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0102&pbancSn=1,limit_candidate_large_delta
SMARTFACTORY:2026-N-0103:1,2026년도 강원 지역특화형(바이오헬스·식품) 스마트공장 구축사업(기초) 공고,스마트공장 사업관리시스템,25000.0,최대 2.5억원,support_amount,subtract,20000.0,최대 2억원,support_amount,subtract,0.8x,moderate_delta,likely_new_limit_candidate,hold,새 후보가 한도처럼 보이나 기존값과 차이가 커 최종 수동 확인이 필요합니다.,large_amount_delta,"amount_delta_20_percent:old=25000,new=20000","원 내에서 2회( 1회차 고도화→ 2회차 동일수준) 까지 지원 하되, 회당 최대 2억원 한도, 지원비율 50% 이내에서 지원 가능 * 단, 공고일 전에 스마트공장 구축","25000.0만원/unknown/review: 기초 10) ◦ (지원 조건) - 고도화: 목표수준별 총 2.5억원 내에서 2회( 1회차 고도화→ 2회차 동일수준) 까지 지원 하되 || 20000.0만원/support_amount/subtract: 원 내에서 2회( 1회차 고도화→ 2회차 동일수준) 까지 지원 하되, 회당 최대 2억원 한도, 지원비율 50% 이내에서 지원 가능 * 단, 공고일 전에 스마트공장 구축 || 5000.0만원/support_amount/subtract: 통해 “고도화” 지원받은 기업이 ‘26년도 “동일수준” 신청시, 기존처럼 최대 0.5억원, 6개월 이내 지원 가능(동일수준 지원은 목표수준별 1회만 지원 가능) - 기초 || 8000.0만원/support_amount/subtract: 6개월 이내 지원 가능(동일수준 지원은 목표수준별 1회만 지원 가능) - 기초: 신규 구축 및 동일 수준 0.8 억원 이내(지원 비율 80% 이내) 지원유형 지원기간 정부 지원한도 지원 비율 구축목표수준 || 20000.0만원/unknown/review: 고도화 최대 9개월 최대 2.0억원 이내 (단 || 25000.0만원/unknown/review: 수준별 2.5억원 한도) 50% 이내 중간1 이상 목표설정 필수 고도화 (동일수준) 기초 최대 9개월 최대 0 || 8000.0만원/unknown/review: 5억원 한도) 50% 이내 중간1 이상 목표설정 필수 고도화 (동일수준) 기초 최대 9개월 최대 0.8억원 이내 80% 이내 기초 이상 기초 (동일수준) || 5000.0만원/unknown/review: 천원) 비고 고도화 50백만원 이하 455 부가세 제외 200백만원 이하 637 400백만원 이하 910 400백만원 초과 1 || ... 후보 7개 추가",https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0103&pbancSn=1,limit_candidate_large_delta
SMARTFACTORY:2026-N-0105:1,2026년도 강원 지역특화형(바이오헬스·식품) 스마트공장 구축사업(동일수준) 공고,스마트공장 사업관리시스템,25000.0,최대 2.5억원,support_amount,subtract,20000.0,최대 2억원,support_amount,subtract,0.8x,moderate_delta,likely_new_limit_candidate,hold,새 후보가 한도처럼 보이나 기존값과 차이가 커 최종 수동 확인이 필요합니다.,large_amount_delta,"amount_delta_20_percent:old=25000,new=20000","원 내에서 2회( 1회차 고도화→ 2회차 동일수준) 까지 지원 하되, 회당 최대 2억원 한도, 지원비율 50% 이내에서 지원 가능 * 단, 공고일 전에 스마트공장 구축","25000.0만원/unknown/review: 기초 10) ◦ (지원 조건) - 고도화: 목표수준별 총 2.5억원 내에서 2회( 1회차 고도화→ 2회차 동일수준) 까지 지원 하되 || 20000.0만원/support_amount/subtract: 원 내에서 2회( 1회차 고도화→ 2회차 동일수준) 까지 지원 하되, 회당 최대 2억원 한도, 지원비율 50% 이내에서 지원 가능 * 단, 공고일 전에 스마트공장 구축 || 5000.0만원/support_amount/subtract: 통해 “고도화” 지원받은 기업이 ‘26년도 “동일수준” 신청시, 기존처럼 최대 0.5억원, 6개월 이내 지원 가능(동일수준 지원은 목표수준별 1회만 지원 가능) - 기초 || 8000.0만원/support_amount/subtract: 6개월 이내 지원 가능(동일수준 지원은 목표수준별 1회만 지원 가능) - 기초: 신규 구축 및 동일 수준 0.8 억원 이내(지원 비율 80% 이내) 지원유형 지원기간 정부 지원한도 지원 비율 구축목표수준 || 20000.0만원/unknown/review: 고도화 최대 9개월 최대 2.0억원 이내 (단 || 25000.0만원/unknown/review: 수준별 2.5억원 한도) 50% 이내 중간1 이상 목표설정 필수 고도화 (동일수준) 기초 최대 9개월 최대 0 || 8000.0만원/unknown/review: 5억원 한도) 50% 이내 중간1 이상 목표설정 필수 고도화 (동일수준) 기초 최대 9개월 최대 0.8억원 이내 80% 이내 기초 이상 기초 (동일수준) || 5000.0만원/unknown/review: 천원) 비고 고도화 50백만원 이하 455 부가세 제외 200백만원 이하 637 400백만원 이하 910 400백만원 초과 1 || ... 후보 7개 추가",https://www.smart-factory.kr/usr/bg/ba/ma/bsnsPbancDtl?pbancId=2026-N-0105&pbancSn=1,limit_candidate_large_delta
TECHNOPARK:1500,"(2026-130호) 2026년도 지역주력산업육성(지역특화 프로젝트 레전드 50+) 지원모집 2차 공고 (강원 2.0, 퀀텀점프)",강원테크노파크,1000.0,"10,000천원",support_amount,subtract,2000.0,"최대 2,000만원",support_amount,subtract,2x,new_2x_plus,likely_new_limit_candidate,hold,새 후보가 한도처럼 보이나 기존값과 차이가 커 최종 수동 확인이 필요합니다.,large_amount_delta,"amount_delta_20_percent:old=1000,new=2000","기업은 2개 프로그램 내에서 신청 가능(지원한도: 총20,000천원 이내) ◦ (신청자격) 강원지역 지역특화 프로젝트에 선정된 참여기업 * 지역특화 프로젝트 󰡔레전드 50+󰡕 2","35000.0만원/total_support_scale/review: (재)강원테크노파크원장 灳瑣 지원개요 ◦ (지원규모) 총 350,000천원(국비) - 1차 223 || 22300.0만원/unknown/review: 000천원(국비) - 1차 223,000천원 || 12700.0만원/unknown/review: / 2차 127,000천원 ◦ (프로그램 및 내용) 총 11개 지원프로그램 || 1000.0만원/unknown/review: 전략보고서 도출 등 5개월 10,000천원 기술해결 (기술이전/ 기술지도) || 1000.0만원/unknown/review: 목표기술 개발을 위한 기획지원 5개월 10,000천원 장비지원 || 1000.0만원/non_cash/recommend_only: 웹/앱 등) 등 5개월 10,000천원 인증 (국내/국외) || 1000.0만원/unknown/review: 기존제품 업그레이드 및 디자인 리뉴얼 등 5개월 10,000천원 디자인 || 700.0만원/unknown/review: 포장디자인 등 5개월 7,000천원 마케팅 (국내/국외) || ... 후보 4개 추가",https://www.gwtp.or.kr/gwtp/bbsNew_view.php?bbs_data=aWR4PTMxNjgmc3RhcnRQYWdlPSZsaXN0Tm89JnRhYmxlPWNzX2Jic19kYXRhX25ldyZjb2RlPXN1YjAxYiZzZWFyY2hfaXRlbT0mc2VhcmNoX29yZGVyPSZ1cmw9c3ViMDFiJmtleXZhbHVlPXN1YjAxJmJic19tYWxuYW1lPQ==||,limit_candidate_large_delta
TECHNOPARK:1724,「2026년 예비수소전문기업지원사업」수소산업분야 기술사업화(비R&D) 수혜기업 모집공고,충남테크노파크,6700.0,"최대 67,000천원 이내",support_amount,subtract,3500.0,"최대 3,500만원",support_amount,subtract,0.522x,moderate_delta,likely_new_limit_candidate,hold,새 후보가 월별/인원별/건별/취득금액/연간한도 문맥이라 대표금액 확정이 어렵습니다.,large_amount_delta,"amount_delta_20_percent:old=6700,new=3500","kr 2 지원내용 m 지원분야 - 지원 프로그램 및 내용 구 분분 야내 용 지원금액비 고기 술사업화시제품제작개발이 완료된 기술의 시제품제작35,000천원/건최대67","6700.0만원/total_support_scale/review: 연구소 등이 소재한 기업(단순 영업소 제외) m 지원규모 : 기업 당 최대 67,000천원 이내(부가가치세 제외) - 기업부담금 : 총사업비의 20% 이상 - 분야별(시제품제작 || 3500.0만원/support_amount/subtract: kr 2 지원내용 m 지원분야 - 지원 프로그램 및 내용 구 분분 야내 용 지원금액비 고기 술사업화시제품제작개발이 완료된 기술의 시제품제작35,000천원/건최대67 || 6700.0만원/non_cash/recommend_only: 000천원/건최대67,000천원 이내인증 및 특허국․내외 인증 획득에 필요한 인증 || 2000.0만원/unknown/review: 대행비 등20,000천원/건국․내외 특허 및 디자인의 조사분석 || 500.0만원/equipment_usage_fee/recommend_only: 출원 등록 등장비활용국가연구시설 및 지역 연구장비 등 이용5,000천원/건판로개척판로개척시장조사 || 500.0만원/consulting_fee/recommend_only: 전시회 등5,000천원/건컨설팅컨설팅기업의 기술지도 및 애로사항 해결 등2 || 200.0만원/consulting_fee/recommend_only: 000천원/건컨설팅컨설팅기업의 기술지도 및 애로사항 해결 등2,000천원/건 || 3500.0만원/self_funding/review: 기업부담금은 총공급가의 20% 이상 예시) 35,000천원(신청금) + 8 || ... 후보 1개 추가",https://www.ctp.or.kr/business/datadetail.do?seq=2709304,unit_basis_ambiguous
TECHNOPARK:1747,"충남지자체 지식재산창출지원사업 수혜기업모집 공고(상시, 마감시까지)",충남테크노파크,150.0,최대 150만원,support_amount,subtract,400.0,최대 400만원,support_amount,subtract,2.67x,new_2x_plus,needs_manual_review,hold,문맥만으로 기존값/새값 확정이 어렵습니다(needs_manual_review).,subtract_without_limit_context | large_amount_delta,"amount_delta_20_percent:old=150,new=400","PCT 국제출원 汤捯 4,000천원 지원금의 10% 이상 디자인 제품혁신 제품 디자인개발 및 개선을 위한 목업","50.0만원/unknown/review: 상표권 500천원 - 국내특허 출원 1 || 150.0만원/unknown/review: 상표권 500천원 - 국내특허 출원 1,500천원 - 국외출원 개별국 직접 출원 || 400.0만원/support_amount/subtract: PCT 국제출원 汤捯 4,000천원 지원금의 10% 이상 디자인 제품혁신 제품 디자인개발 및 개선을 위한 목업 || 400.0만원/consulting_fee/recommend_only: 3D 모델링 등 汤捯 4,000천원 IP컨설팅 1 || 300.0만원/consulting_fee/recommend_only: 투자유치 연계 컨설팅 3,000천원 || 0.0만원/unknown/review: hwp] 捤獥 汤捯 湰灧 湯湷 충남지자체 지식재산창출지원사업 수행기관 참여신청서 氠瑢 기 업 명 사업자등록번호 (법인등록번호) ( ) 설립년월일 주생산품 주요사업분야 매 출 액 24년 000백만원 25년 000백만원 26년 000백만원(예상) 고용인원 24년 00명 25년 00명 26년 || 0.0만원/unknown/review: hwp] 捤獥 汤捯 湰灧 湯湷 충남지자체 지식재산창출지원사업 수행기관 참여신청서 氠瑢 기 업 명 사업자등록번호 (법인등록번호) ( ) 설립년월일 주생산품 주요사업분야 매 출 액 24년 000백만원 25년 000백만원 26년 000백만원(예상) 고용인원 24년 00명 25년 00명 26년",https://www.ctp.or.kr/business/datadetail.do?seq=2709310,manual_review_pattern
TECHNOPARK:1769,[2026-056호] 2026년 정보보호 기업육성(사업화 / 창업·벤처 육성)) 지원사업 모집공고,세종테크노파크,4000.0,"최대 4,000만원",support_amount,subtract,1000.0,"최대 1,000만원",support_amount,subtract,0.25x,new_half_or_less,likely_new_limit_candidate,hold,새 후보가 월별/인원별/건별/취득금액/연간한도 문맥이라 대표금액 확정이 어렵습니다.,large_amount_delta,"amount_delta_20_percent:old=4000,new=1000",벤처육성 신청기업은 「정보보호 신규 비즈니스 모델 전략 수립」 지원 필수(기업부담 비용 없음) *추후 접수공고 예정(7월 中) 기업당 최대 10백만원 기타사항 - 세종 스마트시티 테스트베드 3회 이상 이용 필수 - ▪ 세부 지원항목의 서비스를 진행하는 공급기업(관)이 필수로 존재하여야 함 ▪,"5500.0만원/total_support_scale/review: (지원규모) 총 지원금 55,000천원 - 사업화 : 15 || 1500.0만원/unknown/review: 000천원 - 사업화 : 15,000천원(1개사) || 1500.0만원/unknown/review: / 1개사 최대 15,000천원 - 창업 || 4000.0만원/unknown/review: 벤처육성 : 40,000천원(4개사) || 1000.0만원/unknown/review: / 1개사 최대 10,000천원 || 1500.0만원/unknown/review: 오프라인 마케팅 - 기타 사업화에 필요한 비용 등 기업당 최대 15백만원 창업 || 1000.0만원/support_amount/subtract: 벤처육성 신청기업은 「정보보호 신규 비즈니스 모델 전략 수립」 지원 필수(기업부담 비용 없음) *추후 접수공고 예정(7월 中) 기업당 최대 10백만원 기타사항 - 세종 스마트시티 테스트베드 3회 이상 이용 필수 - ▪ 세부 지원항목의 서비스를 진행하는 공급기업(관)이 필수로 존재하여야 || 2000.0만원/total_project_cost/review: 신규채용 __명) 총 사업비 (단위 : 원) 지원금 ex 20,000천원 기업부담금 ex || ... 후보 3개 추가",https://www.sjtp.or.kr/bbs/board.php?bo_table=business01&wr_id=1981,unit_basis_ambiguous
TECHNOPARK:1921,"2026년도 지역주력산업육성(지역특화 프로젝트 레전드 50+) 지원모집 2차 공고(충남, 탄소저감 자동차부품, 디스플레이부품장비)",충남테크노파크,11180.0,최대 1.1억원,subsidy,subtract,380.0,최대 380만원,non_cash,recommend_only,0.034x,new_10pct_or_less,likely_new_limit_candidate,hold,새 후보가 현금성 직접 차감 지원금으로 확정되지 않습니다.,large_amount_delta,"type_changed:subsidy->non_cash | roi_method_changed:subtract->recommend_only | amount_delta_20_percent:old=11180,new=380",ESG 등 인증 지원4개월2백만원마케팅- 국내외 홍보용 카다로그 및 홍보 동영상 제작- 국내외 시장조사 및 전시회 참가지원- 수출상담회 등 4개월3.8백만원◦(신청자격)충청남도 지역특화 프로젝트에 선정된 참여기업 * 지역특화 프로젝트 레전드 50+ 참여기업 선정확인서 보유기업 - 2 - ◦(지원,11180.0만원/total_support_scale/review: (재)충남테크노파크원장 지원개요◦(지원규모)총 111.8백만원(국비)◦(프로그램 및 내용)총 6개 지원프로그램프로그램지원내용지원기간지원단가시제품제작- 제품화 촉진 || 2000.0만원/equipment_usage_fee/recommend_only: 완성도 향상 등 시제품 제작 및 우수 샘플 제작 지원 등- 금형 및 목업비용 지원 등 4개월20백만원생산공정개선- 제조장비 및 제품의 파손원인 진단 및 해결 지원- 기존 장비 개선을 위한 보완설비 장비 구입 가능- 생산성 향상 || 1000.0만원/unknown/review: 불량률 개선을 위한 설비 개선 지원4개월10백만원기술지도- 개발단계 제품의 품질 || 250.0만원/non_cash/recommend_only: 공정의 기술 멘토링- 기업의 애로기술 해결을 위한 기술지도4개월2.5백만원특허- 국내외 특허 출원 등록 등- 선행기술 조사 등 4개월2백만원인증- 신뢰성 평가 || 200.0만원/non_cash/recommend_only: 5백만원특허- 국내외 특허 출원 등록 등- 선행기술 조사 등 4개월2백만원인증- 신뢰성 평가 || 200.0만원/non_cash/recommend_only: ESG 등 인증 지원4개월2백만원마케팅- 국내외 홍보용 카다로그 및 홍보 동영상 제작- 국내외 시장조사 및 전시회 참가지원- 수출상담회 등 4개월3 || 380.0만원/non_cash/recommend_only: ESG 등 인증 지원4개월2백만원마케팅- 국내외 홍보용 카다로그 및 홍보 동영상 제작- 국내외 시장조사 및 전시회 참가지원- 수출상담회 등 4개월3.8백만원◦(신청자격)충청남도 지역특화 프로젝트에 선정된 참여기업 * 지역특화 프로젝트 레전드 50+ 참여기업 선정확인서 보유기업 - 2,https://www.ctp.or.kr/business/datadetail.do?seq=2709320,non_cash_or_non_subtract:non_cash
TECHNOPARK:793,[강원테크노파크 공고 제 2026-101호] 2026년도 강원 지역특화형(바이오헬스·식품) 스마트공장 구축사업 공고,강원테크노파크,25000.0,최대 2.5억원,support_amount,subtract,20000.0,최대 2억원,support_amount,subtract,0.8x,moderate_delta,likely_new_limit_candidate,hold,새 후보가 한도처럼 보이나 기존값과 차이가 커 최종 수동 확인이 필요합니다.,large_amount_delta,"amount_delta_20_percent:old=25000,new=20000","총 2.5억원 내에서 2회(1회차고도화→2회차동일수준)까지 지원하되,회당 최대 2억원 한도,지원비율 50%이내에서 지원가능*단,공고일 전에 스마트공장 구축사업을 통해","20000.0만원/unknown/review: 고도화 최대 9 개월 최대 2.0 억원 이내 ( 단 || 25000.0만원/unknown/review: 수준별 2.5 억원 한도 ) 50% 이내 중간 1 이상 목표설정 필수 고도화 ( 동일수준 ) 기초 최대 9 개월 최대 0 || 8000.0만원/unknown/review: 5 억원 한도 ) 50% 이내 중간 1 이상 목표설정 필수 고도화 ( 동일수준 ) 기초 최대 9 개월 최대 0.8 억원 이내 80% 이내 기초 이상 기초 ( 동일수준 ) || 25000.0만원/unknown/review: 기초 10)◦(지원 조건)-고도화:목표수준별 총 2.5억원 내에서 2회(1회차고도화→2회차동일수준)까지 지원하되 || 20000.0만원/support_amount/subtract: 총 2.5억원 내에서 2회(1회차고도화→2회차동일수준)까지 지원하되,회당 최대 2억원 한도,지원비율 50%이내에서 지원가능*단,공고일 전에 스마트공장 구축사업을 통해 || 5000.0만원/support_amount/subtract: 사업을 통해 “고도화”지원받은 기업이 ‘26년도 “동일수준”신청시,기존처럼 최대 0.5억원,6개월 이내 지원 가능(동일수준 지원은 목표수준별 1회만 지원 가능) - 2 - || 8000.0만원/support_amount/subtract: 6개월 이내 지원 가능(동일수준 지원은 목표수준별 1회만 지원 가능) - 2 - -기초:신규 구축 및 동일 수준 0.8억원 이내(지원 비율 80%이내)지원유형지원기간정부 지원한도지원 비율구축목표수준 || 20000.0만원/unknown/review: 고도화최대 9개월최대 2.0억원 이내(단 || ... 후보 14개 추가",https://www.gwtp.or.kr/gwtp/bbsNew_view.php?bbs_data=aWR4PTMwNjYmc3RhcnRQYWdlPSZsaXN0Tm89JnRhYmxlPWNzX2Jic19kYXRhX25ldyZjb2RlPXN1YjAxYiZzZWFyY2hfaXRlbT0mc2VhcmNoX29yZGVyPSZ1cmw9c3ViMDFiJmtleXZhbHVlPXN1YjAxJmJic19tYWxuYW1lPQ==||,limit_candidate_large_delta
